Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	72	TEUOLONN + LEUOGONN	Start with metal babble sword and boomerang
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	73	LOUOLONY + PSUOGONN	Start with multi-edge sword and wizard's ring
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	74	PEUOLONN + ZOUOGONY	Start with thorn whip and demon hammer
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	75	AKUOLONY + ASUOGONY	Start with shield of strength and meteorite arm band
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	76	LKUOLONY + IEUOGONN	Start with dragon shield and iron fan
Dragon Warrior IV(tm) Game	DRAG4	info	Chapter 4 Codes:
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	77	GVEXLZZP	Nara(tm) starts with 100 hit points
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	78	GVEXGZAP	Mara(tm) starts with 100 hit points
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	79	NNEXLZZO	Nara starts with 255 hit points
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	80	NNEXGZAO	Mara starts with 255 hit points
Dragon Warrior IV(tm) Game	DRAG4	info	Item Codes for Nara:
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	81	LNXPLONY	Start with final key
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	82	TEXPLONN	Start with metal babble sword
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	83	LOXPLONY	Start with multi-edge sword
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	84	PEXPLONN	Start with thorn whip
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	85	AKXPLONY	Start with shield of strength
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	86	LKXPLONY	Start with dragon shield
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	87	LNXPLONY + GEXPGONY	Start with final key and chain sickle
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	88	TEXPLONN + LEXPGONN	Start with metal babble sword and boomerang
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	89	LOXPLONY + PSXPGONN	Start with multi-edge sword and wizard's ring
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	90	PEXPLONN + ZOXPGONY	Start with thorn whip and demon hammer
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	91	AKXPLONY + ASXPGONY	Start with shield of strength and meteorite arm band
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	92	LKXPLONY + IEXPGONN	Start with dragon shield and iron fan
Dragon Warrior IV(tm) Game	DRAG4	info	Item Codes for Mara:
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	93	LNXOPONY	Start with final key
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	94	TOXOPONN	Start with magma staff
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	95	LOXOPONY	Start with multi-edge sword
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	96	PEXOPONN	Start with thorn whip
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	97	AKXOPONY	Start with shield of strength
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	98	LKXOPONY	Start with dragon shield
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	99	LNXOPONY + GEXOZONY	Start with final key and chain sickle
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	100	TEXOPONN + LEXOZONN	Start with metal babble sword and boomerang
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	101	LOXOPONY + PSXOZONN	Start with multi-edge sword and wizard's ring
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	102	PEXOPONN + ZOXOZONY	Start with thorn whip and demon hammer
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	103	AKXOPONY + ASXOZONY	Start with shield of strength and meteorite arm band
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	104	LKXOPONY + IEXOZONN	Start with dragon shield and iron fan
Dragon Warrior IV(tm) Game	DRAG4	info	Chapter 5 Codes:
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	105	LNOPIONY	Start with final key
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	106	PXOPIONY	Start with zenithian sword
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	107	GKOPIONY	Start with zenithian shield
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	108	YUOPIONY	Start with zenithian armor
Dragon Warrior IV(tm) Game	DRAG4	code	necd5.txt	109	LKOPIONN	Start with zenithian helmet
Dragon Warrior IV(tm) Game	DRAG4	info	Dragon Warrior IV, Alena, Cristo, Nara and Mara are trademarks of Enix Corporation.
DragonStrike(tm) Game	DRAG	code	neup07.txt	1	GPKZGEAZ	Less energy for bronze dragon
DragonStrike(tm) Game	DRAG	code	neup07.txt	2	AIKZGEAZ	More energy for bronze dragon
DragonStrike(tm) Game	DRAG	code	neup07.txt	3	TPKZIEGU	Less energy for silver dragon
DragonStrike(tm) Game	DRAG	code	neup07.txt	4	AIKZIEGL	More energy for silver dragon
DragonStrike(tm) Game	DRAG	code	neup07.txt	5	ZZKZTAAS	Less energy for gold dragon
DragonStrike(tm) Game	DRAG	code	neup07.txt	6	ITKZTAAI	More energy for gold dragon
DragonStrike(tm) Game	DRAG	code	neup07.txt	7	OTKGSYSV	Infinite energy
DragonStrike(tm) Game	DRAG	code	neup07.txt	8	GZKKNNSE	Weapon power doesn't weaken with energy
DragonStrike(tm) Game	DRAG	code	neup07.txt	9	TTXGIALT	Gold dragon has excellent armor class
DragonStrike(tm) Game	DRAG	code	neup07.txt	10	YGXKAAPG	Gold dragon flies faster
DragonStrike(tm) Game	DRAG	code	neup07.txt	11	ATXGYAGV	Silver dragon flies faster
DragonStrike(tm) Game	DRAG	code	neup07.txt	12	YIXGTALI	Bronze dragon flies faster
DragonStrike(tm) Game	DRAG	info	DragonStrike is a trademark of TSR, Inc.
Dragon's Lair(tm) Game	LAIR	intro	Enter the Dragon's Lair(tm)--if you dare! And when you're armed 
Dragon's Lair(tm) Game	LAIR	intro	with these Game Genie(tm) codes, you need not fear. For example, 
Dragon's Lair(tm) Game	LAIR	intro	LAIR Code 13 gives you protection against creatures (like bats) that 
Dragon's Lair(tm) Game	LAIR	intro	would normally deplete your energy.
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	1	AAXITVNY	Infinite lives
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	2	NNXSGSUY	Start with 2 lives
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	3	KNXSGSUN	Start with 7 lives
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	4	NNXSGSUN	Start with 10 lives
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	5	PEUIGIAA	Start with axe
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	6	ZEUIGIAA	Start with fireball
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	7	PANSZIAA	Start on level 2
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	8	ZANSZIAA	Start on level 3
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	9	LANSZIAA	Start on level 4
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	10	SXKYUOVK + SXVYXOVK	Infinite candle energy
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	11	IAVNPYAP	Less energy gained on pick-up
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	12	YZVNPYAP	More energy gained on pick-up
Dragon's Lair(tm) Game	LAIR	code	neup02.txt	13	AEXSGEKY	Protection!
Dragon's Lair(tm) Game	LAIR	info	Dragon's Lair is a trademark of Bluth Group, Ltd.
DuckTales 2(tm) Game	TALE	code	neup07.txt	1	GZXGZGVG	Infinite lives
DuckTales 2(tm) Game	TALE	code	neup07.txt	2	APONPXAA	Take more damage
DuckTales 2(tm) Game	TALE	code	neup07.txt	3	GAONPXAA	Take less damage
DuckTales 2(tm) Game	TALE	code	neup07.txt	4	ZAONPXAA	Take very little damage
DuckTales 2(tm) Game	TALE	code	neup07.txt	5	ASNKPAAL	Start with full energy
DuckTales 2(tm) Game	TALE	code	neup07.txt	6	AONKPAAL	Start with a lot less energy
DuckTales 2(tm) Game	TALE	code	neup07.txt	7	PAXSPZAA	Have lots of money
DuckTales 2(tm) Game	TALE	code	neup07.txt	8	IEKSPLPA	$5,000 cash from small diamonds
DuckTales 2(tm) Game	TALE	code	neup07.txt	9	PEKSPLPE	$9,000 cash from small diamonds
DuckTales 2(tm) Game	TALE	code	neup07.txt	10	AAEKAPZA	Start with 1 life
DuckTales 2(tm) Game	TALE	code	neup07.txt	11	IAEKAPZA	Start with 6 lives
DuckTales 2(tm) Game	TALE	code	neup07.txt	12	AAEKAPZE	Start with 9 lives
DuckTales 2(tm) Game	TALE	info	DuckTales 2 is a trademark of The Walt Disney Company.
Dungeon Magic(tm) Game	MAGIC	code	nev8.txt	1	OVVLGLSV + ZEVLIUYL	Take less damage
Dungeon Magic(tm) Game	MAGIC	code	nev8.txt	2	SXVLTLSA	Take no damage except from scorpions
Dungeon Magic(tm) Game	MAGIC	code	nev8.txt	3	GTKIITAA	Start with 100 gold pieces
Dungeon Magic(tm) Game	MAGIC	code	nev8.txt	4	ZAKIITAA + PGKSGTAG	Start with 512 gold pieces
Dungeon Magic(tm) Game	MAGIC	code	nev8.txt	5	PXSTLZPG + AXSTYZAG	Stay at the Inn for free
Dungeon Magic(tm) Game	MAGIC	code	nev8.txt	6	PXUVXTPG + AXUVVTAG	Items at Grocer's shop are free
Dungeon Magic(tm) Game	MAGIC	code	nev8.txt	7	PXENPLPG + AXENILAG	Items at Armory are free
Dungeon Magic(tm) Game	MAGIC	info	Dungeon Magic is a trademark of Taito America Corp.
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	1	PANSAEPX + GZNITAVG	Mostly invincible
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	2	ATSIOGSZ	No harm from spikes
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	3	AAVNVPLA	No harm from any dinosaur
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	4	AVNTNKXA	Infinite shield
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	5	TAXGLPPA	Start at level 2
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	6	ZAXGLPPE	Start at level 3
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	7	TAXGLPPE	Start at level 4
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	8	ZPXGLPPA	Start at level 5
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	9	YEXIYLLA	Mega-jump power
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	code	nev8.txt	10	LANSIZPA	Speed up left and right
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	info	Dynowarz--The Destruction of Spondylus is a trademark of Bandai
Dynowarz--The Destruction of Spondylus(tm) Game	DYNO	info	America, Inc.
Elevator Action(tm) Game	ELEV	code	nev8.txt	1	GXEUOUVK	Player 1 has infinite lives
Elevator Action(tm) Game	ELEV	code	nev8.txt	2	AAULNLZA	Player 1 starts with 1 life
Elevator Action(tm) Game	ELEV	code	nev8.txt	3	IAULNLZA	Player 1 starts with 6 lives
Elevator Action(tm) Game	ELEV	code	nev8.txt	4	AAULNLZE	Player 1 starts with 9 lives
Elevator Action(tm) Game	ELEV	code	nev8.txt	5	IEVUULZA	Player 2 starts with 6 lives
Elevator Action(tm) Game	ELEV	code	nev8.txt	6	AEVUULZE	Player 2 starts with 9 lives
Elevator Action(tm) Game	ELEV	code	nev8.txt	7	PESIAYLA + NNUSZNSN	Slower man
Elevator Action(tm) Game	ELEV	code	nev8.txt	8	IESIAYLA + XNUSZNSN	Faster man
Elevator Action(tm) Game	ELEV	code	nev8.txt	9	GASTLPTA	Can only shoot one bullet
Elevator Action(tm) Game	ELEV	code	nev8.txt	10	ZAVTLOAE + VYVTYOEY	Faster bullets
Elevator Action(tm) Game	ELEV	code	nev8.txt	11	GAVTLOAA + KYVTYOEN	Slower bullets
Elevator Action(tm) Game	ELEV	code	nev8.txt	12	GEONGPZA + XNXNGOVN	Faster enemy
Elevator Action(tm) Game	ELEV	code	nev8.txt	13	PEONGPZA + NNXNGOVN	Slower enemy
Elevator Action(tm) Game	ELEV	info	Elevator Action is a trademark of Taito America Corporation.
Eliminator Boat Duel(tm) Game		code	nev9.txt	1	IZEEZZGA	Start with 36 nitros
Eliminator Boat Duel(tm) Game		code	nev9.txt	2	AAEEZZGA	Start with 0 nitros
Eliminator Boat Duel(tm) Game		code	nev9.txt	3	SZVSVNVS	Almost infinite nitros--no on buoy stage
Eliminator Boat Duel(tm) Game		code	nev9.txt	4	IENEYPPA	Boat starts with full turbo, steering, hull, max engine power
Eliminator Boat Duel(tm) Game		code	nev9.txt	5	SXUGOEVS	Have full hull strength
Eliminator Boat Duel(tm) Game		info	Eliminator Boat Duel is a trademark of Electro Brain Corp.
The Empire Strikes Back(tm) Game	EMP	intro	Use the force of the Game Genie(tm) as you battle through hordes of 
The Empire Strikes Back(tm) Game	EMP	intro	Darth Vader's(tm) armies in your bid to rescue Princess Leia(tm). 
The Empire Strikes Back(tm) Game	EMP	intro	EMP Code 7 enables you to have the Lightsaber(tm) at all times, and 
The Empire Strikes Back(tm) Game	EMP	intro	EMP Code 2 will give you the protection you need to go get Vader. 
The Empire Strikes Back(tm) Game	EMP	intro	When you start on later levels using Codes 8 thru 13, you may not be 
The Empire Strikes Back(tm) Game	EMP	intro	able to complete the game, 'cause you won't have things you need.
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	1	TENLGIYE	Start with 14 continues
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	2	GZVZTNOO	Don't take damage from most enemies
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	3	PESZYPIE	9 harpoons--scene 2
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	4	PESZYPIA	1 harpoon--scene 2
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	5	GZVZVKVK	Infinite harpoons--scene 2
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	6	GXSLIISA	Infinite energy for ship--scene 2
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	7	AEXOETYL	Always have Lightsaber(tm)
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	8	PAEGXLAA	Start on scene 2
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	9	ZAEGXLAA	Start on scene 3
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	10	LAEGXLAA	Start on scene 4
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	11	GAEGXLAA	Start on scene 5
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	12	IAEGXLAA	Start on scene 6
The Empire Strikes Back(tm) Game	EMP	code	necd5.txt	13	TAEGXLAA	Start on scene 7
The Empire Strikes Back(tm) Game	EMP	info	Empire Strikes Back and Lightsaber are trademarks of Lucasfilm Ltd.
Excitebike(tm) Game	BIKE	code	nev8.txt	1	SXXTYUVV	Never overheat
Excitebike(tm) Game	BIKE	code	nev8.txt	2	YEXIKOYA	Recover fast after crashes
Excitebike(tm) Game	BIKE	code	nev8.txt	3	ENUKGEAP + GESGPALA	Turbo speed on 'A' button
Excitebike(tm) Game	BIKE	code	nev8.txt	4	EVUKGEAP + TESGPALA	Mega turbo speed on 'A' button
Excitebike(tm) Game	BIKE	code	nev8.txt	5	PEXIEZLA	Reduced enemy bikes in game B
Excitebike(tm) Game	BIKE	code	nev8.txt	6	AAUSEYAO	Timer runs at half speed
Excitebike(tm) Game	BIKE	code	nev8.txt	7	GAUSEYAP	Timer runs at quarter speed
Excitebike(tm) Game	BIKE	info	Excitebike is a trademark of Nintendo of America Inc.
F-15 City War(tm) Game	F-15	intro	Like they say, war is heck, so try F-15 Codes 2, 3 and 4 to make it 
F-15 City War(tm) Game	F-15	intro	easier. For high-tech warriors who want to make the game harder, 
F-15 City War(tm) Game	F-15	intro	the best combinations have to be F-15 Codes 1 and 5 or 1 and 6.
F-15 City War(tm) Game	F-15	code	neup03.txt	1	PEVYGPIA	Start with 1 life
F-15 City War(tm) Game	F-15	code	neup03.txt	2	PEVYGPIE	Start with 9 lives
F-15 City War(tm) Game	F-15	code	neup03.txt	3	SZOYYLVG	Infinite lives for 3-D sections
F-15 City War(tm) Game	F-15	code	neup03.txt	4	SXOIYIVG	Infinite lives for top-view sections
F-15 City War(tm) Game	F-15	code	neup03.txt	5	GXOEIUVN + GXVALUVS	Slower left and right movement on 3-D sections
F-15 City War(tm) Game	F-15	code	neup03.txt	6	GXEETVVS	No forward movement on top-view sections
F-15 City War(tm) Game	F-15	info	F-15 City War is a trademark of American Video Entertainment, Inc.
The Fantastic Adventures of Dizzy(tm) Game	DIZ	intro	Chill-infinite lives for Dizzy(tm)! DIZ Code 3 provides a cure for 
The Fantastic Adventures of Dizzy(tm) Game	DIZ	intro	arachniphobia. Now you can walk right past those spiders without 
The Fantastic Adventures of Dizzy(tm) Game	DIZ	intro	taking any damage! But be careful, because this code does not 
The Fantastic Adventures of Dizzy(tm) Game	DIZ	intro	protect you from some of the other nasties, like the weed, the 
The Fantastic Adventures of Dizzy(tm) Game	DIZ	intro	waterfall, bats and mice, for example. DIZ Code 4 doesn't reduce the 
The Fantastic Adventures of Dizzy(tm) Game	DIZ	intro	number of stars in the game, but after you have collected only 10 
The Fantastic Adventures of Dizzy(tm) Game	DIZ	intro	you are allowed entry into Zak's(tm) tower to rescue Daisy(tm)!
The Fantastic Adventures of Dizzy(tm) Game	DIZ	code	neup03.txt	1	SXVIAAVG	Infinite lives
The Fantastic Adventures of Dizzy(tm) Game	DIZ	code	neup03.txt	2	PAOAZAZE	Start with 10 lives
The Fantastic Adventures of Dizzy(tm) Game	DIZ	code	neup03.txt	3	AAVYPXAA	Spiders, bats, ants and rats do no damage
The Fantastic Adventures of Dizzy(tm) Game	DIZ	code	neup03.txt	4	ZEKYVZGV	Start with 10 stars instead of 100
The Fantastic Adventures of Dizzy(tm) Game	DIZ	info	IMPORTANT: DIZ CODES 5 THRU 9 ARE ONLY FOR PLAYING THE SUB-
The Fantastic Adventures of Dizzy(tm) Game	DIZ	info	GAMES. ONCE YOU HAVE USED THEM YOU MUST POWER OFF AND THEN
The Fantastic Adventures of Dizzy(tm) Game	DIZ	info	ON TO PLAY THE MAIN GAME.
The Fantastic Adventures of Dizzy(tm) Game	DIZ	info	NOTE: DIZZY(tm) MUST FIRST LEAVE HIS CABIN BEFORE YOU CAN PLAY
The Fantastic Adventures of Dizzy(tm) Game	DIZ	info	THE SUB GAMES.
The Fantastic Adventures of Dizzy(tm) Game	DIZ	code	neup03.txt	5	YYUZPSTE	Play bubble sub-game only
The Fantastic Adventures of Dizzy(tm) Game	DIZ	code	neup03.txt	6	TYUZPSTE	Play river sub-game only
The Fantastic Adventures of Dizzy(tm) Game	DIZ	code	neup03.txt	7	IYUZPSTE	Play mine sub-game only
The Fantastic Adventures of Dizzy(tm) Game	DIZ	code	neup03.txt	8	ZYUZPSTE	Play puzzle sub-game ony
The Fantastic Adventures of Dizzy(tm) Game	DIZ	info	The Fantastic Adventures of Dizzy, Zak and Daisy are trademarks of
The Fantastic Adventures of Dizzy(tm) Game	DIZ	info	Codemasters Software Co. Ltd.
Fantasy Zone(tm) Game	FAN	code	nev8.txt	1	OZEVYTVK	Infinite lives
Fantasy Zone(tm) Game	FAN	code	nev8.txt	2	PAXVOPLA	Start with 1 life
Fantasy Zone(tm) Game	FAN	code	nev8.txt	3	TAXVOPLA	Start with 6 lives
Fantasy Zone(tm) Game	FAN	code	nev8.txt	4	PAXVOPLE	Start with 9 lives
Fantasy Zone(tm) Game	FAN	code	nev8.txt	5	OXETOAVK	Keep bought weapon for a life
Fantasy Zone(tm) Game	FAN	code	nev8.txt	6	OXETOAVK + OGOVATSE	Keep bought weapon until next shop visit
Fantasy Zone(tm) Game	FAN	code	nev8.txt	7	AAOVKTPA	Autofire on all weapons
Fantasy Zone(tm) Game	FAN	code	nev8.txt	8	PASVYYAA	Start on level 2
Fantasy Zone(tm) Game	FAN	code	nev8.txt	9	ZASVYYAA	Start on level 3
Fantasy Zone(tm) Game	FAN	code	nev8.txt	10	LASVYYAA	Start on level 4
Fantasy Zone(tm) Game	FAN	code	nev8.txt	11	GASVYYAA	Start on level 5
Fantasy Zone(tm) Game	FAN	code	nev8.txt	12	IASVYYAA	Start on level 6
Fantasy Zone(tm) Game	FAN	code	nev8.txt	13	TASVYYAA	Start on level 7
Fantasy Zone(tm) Game	FAN	info	Fantasy Zone is a trademark of Sega Enterprises Ltd.
Faria(tm) Game	FAR	intro	Only you can save the King's daughter from the clutches of the evil 
Faria(tm) Game	FAR	intro	wizard in this popular adventure game. If you think infinite energy, 
Faria(tm) Game	FAR	intro	gold and magic would help, try FAR Codes 4 thru 7. When using Code 
Faria(tm) Game	FAR	code	neup04.txt	1	AAVZSPZA	Get 250 arrows when buying any amount of arrows
Faria(tm) Game	FAR	code	neup04.txt	2	SZXGINVK	Infinite batteries
Faria(tm) Game	FAR	code	neup04.txt	3	SXOLYOVK	Infinite bombs
Faria(tm) Game	FAR	code	neup04.txt	4	SAOEGPST + SEUUEAST	Infinite energy
Faria(tm) Game	FAR	code	neup04.txt	5	GZXXZUSE + GZXXYUSE + GZUZGUSE	Don't get charged in shops for items you can afford
Faria(tm) Game	FAR	code	neup04.txt	6	GXSAASVK	Infinite Sede(tm) magic
Faria(tm) Game	FAR	code	neup04.txt	7	GXNEZSVK	Infinite Saba(tm) magic
Faria(tm) Game	FAR	info	Faria, Sede and Saba are trademarks of Nexoft Corporation.
Faxanadu(tm) Game	FAX	code	nev8.txt	1	GXOGZESV + GXOKLESV	Infinite power
Faxanadu(tm) Game	FAX	code	nev8.txt	2	AXXSNTAP	Double starting power
Faxanadu(tm) Game	FAX	code	nev8.txt	3	AUXSNTAP	Triple starting power
Faxanadu(tm) Game	FAX	code	nev8.txt	4	SXXNUOSE + SXUYUOSE + SXUNUOSE	Infinite Gold
Faxanadu(tm) Game	FAX	code	nev8.txt	5	IASEPSZA	Half normal amount of Gold
Faxanadu(tm) Game	FAX	code	nev8.txt	6	GPSEPSZA	Double normal amount of Gold
Faxanadu(tm) Game	FAX	code	nev8.txt	7	AEENEZZA	Infinite magic
Faxanadu(tm) Game	FAX	code	nev8.txt	8	AAUTAEOY + AAKTPAKY + AAUTZAPA	Slow mode
Faxanadu(tm) Game	FAX	code	nev8.txt	9	AVXVGPSZ	Jump in direction you are facing
Faxanadu(tm) Game	FAX	info	Faxanadu is a trademark of Falcom. Used by Hudson Soft, Inc. under
Faxanadu(tm) Game	FAX	info	license.
Felix the Cat(tm) Game	FELI	intro	You can become a new, improved Felix(tm) with some of these fine 
Felix the Cat(tm) Game	FELI	intro	feline Game Genie(tm) codes, or you experts could make it a real 
Felix the Cat(tm) Game	FELI	intro	struggle for our furry friend with FELI Codes 3 and 6.
Felix the Cat(tm) Game	FELI	intro	
Felix the Cat(tm) Game	FELI	code	necd5.txt	1	APUGAGZO	Start with 9 lives
Felix the Cat(tm) Game	FELI	code	necd5.txt	2	IPUGAGZP	Start with 6 lives
Felix the Cat(tm) Game	FELI	code	necd5.txt	3	APUGAGZP	Start with 1 life
Felix the Cat(tm) Game	FELI	code	necd5.txt	4	AEUYKPPA	Infinite lives
Felix the Cat(tm) Game	FELI	code	necd5.txt	5	ZAOSOZPA + APNSOXPO	Pick up 1 head and get 2!
Felix the Cat(tm) Game	FELI	code	necd5.txt	6	AAEENAZA	Hearts can't be replenished from bottles
Felix the Cat(tm) Game	FELI	code	necd5.txt	7	GAEENAZA	Bottles replenish more hearts
Felix the Cat(tm) Game	FELI	code	necd5.txt	8	AAEENAZE	Bottles replenish even more hearts
Felix the Cat(tm) Game	FELI	code	necd5.txt	9	GZUKOSVK	Never lose current weapon (acts as invincibility too!)--unless you fall off the screen
Felix the Cat(tm) Game	FELI	info	Felix the Cat is a trademark of Felix the Cat Productions, Inc.
Final Fantasy(tm) Game	FINAL	code	nev8.txt	1	SZULIEVS	"LIFE" Spell never uses up Magic Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	2	SZVULEVS	"LIF2" Spell never uses up Magic Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	3	TESGTYZA	Magic Users start with 6 Magic Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	4	PESGTYZE	Magic Users start with 9 Magic Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	5	ELEXVLEY + AESGANGA + AESGGNAA	Non-magic users can use Level 1 Magic
Final Fantasy(tm) Game	FINAL	code	nev8.txt	6	AZOUGAEP + LAOUIAPA	Start with 800 Gold
Final Fantasy(tm) Game	FINAL	info	CODES 7 THRU 35 AFFECT STARTING (NEW GAME) CHARACTERS ONLY
Final Fantasy(tm) Game	FINAL	code	nev8.txt	7	TGKLPALZ	Double Fighter Hit Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	8	GPKUAEZA	Double Fighter's Hit
Final Fantasy(tm) Game	FINAL	code	nev8.txt	9	ZTKUPAIU	Double Fighter's Evade
Final Fantasy(tm) Game	FINAL	code	nev8.txt	10	ZAKLTAIE	Double Fighter's Luck
Final Fantasy(tm) Game	FINAL	code	nev8.txt	11	GLSLPETO	Double Thief's Hit Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	12	TASLYAZA	Triple Thief's Damage
Final Fantasy(tm) Game	FINAL	code	nev8.txt	13	ZASUAAIE	Double Thief's Hit
Final Fantasy(tm) Game	FINAL	code	nev8.txt	14	GYSUPEZL	Double Thief's Evade
Final Fantasy(tm) Game	FINAL	code	nev8.txt	15	TPSLTEYE	Double Thief's Luck
Final Fantasy(tm) Game	FINAL	code	nev8.txt	16	ZGVLPAPZ	Double Black Belt's Hit Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	17	TAVLYAZA	Triple Black Belt's Damage
Final Fantasy(tm) Game	FINAL	code	nev8.txt	18	ZAVUAAIE	Double Black Belt's Hit
Final Fantasy(tm) Game	FINAL	code	nev8.txt	19	ZTVUPAIU	Double Black Belt's Evade
Final Fantasy(tm) Game	FINAL	code	nev8.txt	20	ZAVLTAIE	Double Black Belt's Luck
Final Fantasy(tm) Game	FINAL	code	nev8.txt	21	GLNLPETO	Double Red Mage(tm)'s Hit Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	22	ZANLYAIE	Double Red Mage's Damage
Final Fantasy(tm) Game	FINAL	code	nev8.txt	23	TANUAAYE	Double Red Mage's Hit
Final Fantasy(tm) Game	FINAL	code	nev8.txt	24	GYNUPEZL	Double Red Mage's Evade
Final Fantasy(tm) Game	FINAL	code	nev8.txt	25	ZANLTAIE	Double Red Mage's Luck
Final Fantasy(tm) Game	FINAL	code	nev8.txt	26	AUELPEGO	Double White Mage(tm)'s Hit Points
Final Fantasy(tm) Game	FINAL	code	nev8.txt	27	TEELYAZA	Triple White Mage's Damage
Final Fantasy(tm) Game	FINAL	code	nev8.txt	28	ZEEUAAIE	Double White Mage's Hit
Final Fantasy(tm) Game	FINAL	code	nev8.txt	29	ZVEUPAIU	Double White Mage's Evade
Final Fantasy(tm) Game	FINAL	code	nev8.txt	30	ZEELTAIE	Double White Mage's Luck
Final Fantasy(tm) Game	FINAL	code	nev8.txt	31	ZUOLPEPP	Double Black Mage's Hit Points
